id,jmbg,ime,prezime,pol,godine,opstina,datum_rodjenja,adresa,telefon,email,prihod,jmbg_format,pib,institucija,postanski_broj,status,napomena
533,04071982721021,Владимир,Ракић,женски,22,Пожега,25.3.1982.,Неманињина 17,066/7328108,владимир.ракић63@gmail.com,214926,04.07.19827-21021,100997708,Министарство унутрашњих послова,93664,активан,
534,17051969814395,Гордана,Васић,мушки,22,Врање,2.7.1970.,Војводе Мишића 17,064/7609616,гордана.васић1@eunet.rs,82060,17.05.19698-14395,253172272,,87843,активан,Редован корисник услуга
535,01102005864491,Ненад,Томић,женски,55,Лозница,25.6.1970.,Булевар револуције 185,064/8107627,ненад.томић12@outlook.com,88867,01.10.20058-64491,,Пореска управа,58906,активан,Редован корисник услуга
536,18101962794229,Милош,Ђорђевић,мушки,40,Аранђеловац,3.12.2005.,Гаврила Принципа 53,060/4740866,милош_ђорђевић8@ptt.rs,102531,18.10.19627-94229,,,58696,активан,
537,28041977753963,Мирослав,Николић,женски,68,Сомбор,19.6.1979.,Таковска 83,063/5018679,мирослав-николић@yahoo.com,104611,28.04.19777-53963,,,60886,активан,
538,09081950882217,Младен,Васиљевић,мушки,69,Косјерић,16.7.1975.,Гаврила Принципа 122,069/5952428,младен_васиљевић@outlook.com,94776,09.08.19508-82217,,,11661,активан,Редован корисник услуга
539,03021971809125,Тијана,Ђорђевић,мушки,31,Лучани,15.7.1989.,Цара Душана 154,060/2021737,тијана-ђорђевић@ptt.rs,42284,03.02.19718-09125,,,84355,активан,
540,25071968772396,Марко,Милошевић,женски,69,Ниш,6.3.1981.,Карађорђева 79,064/9817993,марко_милошевић@ptt.rs,53356,25.07.19687-72396,,Пореска управа,55990,неактиван,Редован корисник услуга
541,03012001843571,Александар,Миловановић,мушки,54,Прокупље,4.5.1973.,Војводе Мишића 166,062/6656639,александар_миловановић47@outlook.com,76384,03.01.20018-43571,847834486,,43963,активан,
542,16061962848570,Гордана,Бошковић,мушки,69,Аранђеловац,6.6.1981.,Кружни пут 169,063/8065889,гордана_бошковић45@outlook.com,183664,16.06.19628-48570,,,83846,активан,
543,27041993725845,Миланка,Матић,женски,27,Врање,14.12.1981.,Војводе Мишића 183,069/2524258,миланка-матић27@outlook.com,155182,27.04.19937-25845,692426704,,90498,неактиван,Редован корисник услуга
544,06061978720040,Борислав,Илић,женски,44,Прокупље,14.9.1980.,Јована Цвијића 193,062/4993144,борислав.илић21@ptt.rs,113671,06.06.19787-20040,268276872,,39243,активан,
545,14021960734309,Снежана,Гавриловић,мушки,43,Прокупље,20.7.2007.,Вука Караџића 193,062/6513158,снежана-гавриловић@outlook.com,66544,14.02.19607-34309,,Министарство финансија,98807,активан,
546,25091991708171,Владимир,Михајловић,женски,22,Сомбор,21.8.1982.,Вука Караџића 11,065/1916440,владимир.михајловић@outlook.com,90403,25.09.19917-08171,,,21865,неактиван,
547,15041970849426,Тијана,Васић,мушки,34,Бајина Башта,10.11.2002.,Светог Саве 143,069/7688095,тијана_васић@gmail.com,223342,15.04.19708-49426,271630367,,36456,активан,
548,19091992790041,Марко,Стевановић,женски,24,Краљево,10.7.1970.,Принца Евгенија 139,061/2901053,марко-стевановић@gmail.com,51177,19.09.19927-90041,,,31053,неактиван,
549,24012005798927,Даница,Васић,мушки,23,Врање,20.5.2005.,Неманињина 73,064/7998466,даница.васић@outlook.com,208692,24.01.20057-98927,9849841010,,29288,активан,
550,24101998815156,Зоран,Петровић,мушки,53,Суботица,6.11.1973.,Цара Душана 87,063/0673404,зоран-петровић94@eunet.rs,68776,24.10.19988-15156,4224562210,,14995,активан,
551,23031959777309,Владимир,Вуковић,мушки,24,Нови Сад,10.2.1989.,Гаврила Принципа 148,061/6646154,владимир_вуковић81@ptt.rs,72496,23.03.19597-77309,8537379710,,52904,неактиван,
552,24041984838325,Ивана,Ракић,мушки,66,Ваљево,16.3.1999.,Гаврила Принципа 163,061/8318663,ивана-ракић97@eunet.rs,76867,24.04.19848-38325,880221782,,23192,активан,
553,16111989714382,Марко,Вуковић,мушки,50,Бор,13.7.1988.,Душанова 89,069/5790577,марко_вуковић@yahoo.com,220497,16.11.19897-14382,,,59815,неактиван,
554,20031992808867,Срђан,Лазић,мушки,49,Крушевац,23.1.1984.,Реск reimска 169,060/0990872,срђан_лазић@ptt.rs,85815,20.03.19928-08867,,,87025,неактиван,Редован корисник услуга
555,11031989724285,Тијана,Ракић,мушки,32,Косјерић,13.4.1995.,Кнеза Михаила 83,061/9245780,тијана-ракић@ptt.rs,86124,11.03.19897-24285,,,81284,неактиван,
556,26091983868066,Душан,Васић,мушки,21,Зрењанин,25.11.1973.,Таковска 60,062/5135837,душан_васић82@yahoo.com,129717,26.09.19838-68066,,,58759,неактиван,
557,26031958773241,Марко,Гавриловић,женски,40,Лучани,12.12.1992.,Бранка Радичевића 175,066/0553078,марко.гавриловић12@gmail.com,136733,26.03.19587-73241,577810816,,33541,активан,
558,05071964766942,Никола,Јовановић,мушки,56,Суботица,7.8.1988.,Цара Душана 191,065/7427102,никола_јовановић23@yahoo.com,83138,05.07.19647-66942,,,46197,активан,
559,08071955812176,Милена,Костић,женски,35,Чачак,2.10.1989.,Цара Лазара 143,065/7135620,милена.костић34@ptt.rs,68393,08.07.19558-12176,821408309,,71076,активан,
560,15041981775990,Борислав,Стаменковић,женски,24,Ариље,14.9.1975.,Вука Караџића 85,066/0733945,борислав_стаменковић62@eunet.rs,127807,15.04.19817-75990,075948398,,58093,активан,
561,10101969800027,Тијана,Антонијевић,мушки,41,Ваљево,6.4.1971.,Принца Евгенија 192,066/4823329,тијана-антонијевић@yahoo.com,64623,10.10.19698-00027,,,95743,неактиван,
562,13061968885381,Миланка,Лазић,женски,35,Ивањица,14.8.2001.,Војводе Мишића 181,063/4587469,миланка.лазић@ptt.rs,52600,13.06.19688-85381,,Министарство здравља,77366,активан,
563,08121965834435,Жељко,Радосављевић,мушки,59,Пожаревац,8.12.2008.,Михајла Пупина 67,065/1461597,жељко-радосављевић28@ptt.rs,109240,08.12.19658-34435,,,87482,неактиван,
564,26061985882143,Драган,Стевановић,женски,54,Крагујевац,26.2.1972.,Карађорђева 105,063/8018074,драган.стевановић@gmail.com,156674,26.06.19858-82143,,Народна скупштина Републике Србије,73391,активан,
565,27071993780728,Милена,Стојановић,мушки,55,Зрењанин,16.9.1998.,Николе Тесле 194,060/9503518,милена-стојановић45@eunet.rs,210088,27.07.19937-80728,634067524,,86457,активан,Редован корисник услуга
566,11121993848110,Мирјана,Симић,женски,64,Ивањица,7.2.2000.,Николе Тесле 175,063/7920065,мирјана_симић14@gmail.com,154269,11.12.19938-48110,,,14462,активан,Редован корисник услуга
567,11072003754247,Ана,Костић,мушки,51,Шабац,20.8.1990.,Душанова 65,066/7473613,ана.костић@gmail.com,100293,11.07.20037-54247,9791789410,,93095,активан,Редован корисник услуга
568,06081989775039,Душан,Илић,женски,45,Ужице,12.7.1980.,Реск reimска 151,065/3990082,душан-илић85@ptt.rs,225351,06.08.19897-75039,,,69875,активан,
569,04121994783344,Мирослав,Михајловић,мушки,54,Лесковац,14.5.2007.,Вука Караџића 74,062/0717285,мирослав.михајловић@eunet.rs,147774,04.12.19947-83344,,,27400,активан,
570,26081958846329,Дејан,Вуковић,женски,31,Бајина Башта,28.3.1979.,Принца Евгенија 177,065/7206260,дејан-вуковић@ptt.rs,105599,26.08.19588-46329,,,97256,активан,
571,19121973887235,Душан,Вуковић,мушки,39,Крагујевац,23.9.2000.,Вука Караџића 24,069/5800295,душан_вуковић92@yahoo.com,32287,19.12.19738-87235,,,56627,активан,
572,24071952798966,Снежана,Бранковић,мушки,43,Краљево,1.9.1974.,Цара Лазара 41,064/2642424,снежана_бранковић62@eunet.rs,113748,24.07.19527-98966,,,55628,активан,
573,12101999742346,Дејан,Матић,женски,40,Аранђеловац,26.10.1980.,Булевар ослобођења 139,060/1838965,дејан.матић5@outlook.com,216738,12.10.19997-42346,,,42781,активан,
574,02061952823044,Гордана,Јовановић,мушки,45,Бор,5.3.1978.,Светог Саве 39,061/0310587,гордана-јовановић@eunet.rs,148506,02.06.19528-23044,,,59704,неактиван,Редован корисник услуга
575,11101980849441,Ненад,Илић,мушки,37,Суботица,16.9.1981.,Булевар ослобођења 107,065/5305152,ненад.илић@yahoo.com,60322,11.10.19808-49441,,Министарство просвете,57132,активан,
576,07011991867561,Никола,Николић,мушки,27,Врање,11.4.1984.,Принца Евгенија 25,063/9742838,никола-николић@gmail.com,95623,07.01.19918-67561,,,38220,активан,Редован корисник услуга
577,24091975866411,Владимир,Томић,мушки,44,Врање,18.10.2002.,Милана Топлице 160,063/7786237,владимир.томић@ptt.rs,160718,24.09.19758-66411,,,19830,активан,
578,16031995724253,Даница,Николић,мушки,36,Ивањица,28.9.1989.,Михајла Пупина 156,062/7618059,даница.николић@outlook.com,86307,16.03.19957-24253,,,20684,активан,
579,16032005759731,Небојша,Миловановић,мушки,67,Сомбор,15.5.1974.,Михајла Пупина 85,069/5085813,небојша-миловановић6@ptt.rs,129569,16.03.20057-59731,,,68355,активан,Редован корисник услуга
580,19041990812491,Марина,Стојановић,женски,25,Краљево,6.1.1990.,Реск reimска 153,065/5122024,марина_стојановић86@yahoo.com,90423,19.04.19908-12491,,,58590,активан,
581,27121954719939,Тијана,Радосављевић,мушки,63,Пожега,6.12.1971.,Његошева 91,066/6237314,тијана_радосављевић58@outlook.com,133524,27.12.19547-19939,484425743,,85855,неактиван,Редован корисник услуга
582,25011956740361,Јасмина,Васић,мушки,47,Врање,3.6.1982.,Кружни пут 2,061/2498379,јасмина-васић69@outlook.com,42033,25.01.19567-40361,732008797,,38310,активан,
583,06111952743308,Милена,Стевановић,женски,41,Крушевац,26.10.1981.,Јована Цвијића 146,065/0630585,милена-стевановић@outlook.com,142109,06.11.19527-43308,499195434,,53001,активан,
584,13061956821096,Милена,Савић,женски,62,Београд,18.8.1991.,Николе Тесле 20,065/9773147,милена.савић@gmail.com,107703,13.06.19568-21096,,Народна банка Србије,31275,активан,
585,14071969898835,Тијана,Гавриловић,женски,56,Зрењанин,8.6.1972.,Реск reimска 80,064/9410194,тијана-гавриловић@outlook.com,140228,14.07.19698-98835,,,90981,активан,Редован корисник услуга
586,12061983727007,Мирослав,Стаменковић,мушки,45,Косјерић,28.8.1991.,Цара Душана 52,062/9864152,мирослав_стаменковић66@yahoo.com,66525,12.06.19837-27007,558824603,,50118,активан,Редован корисник услуга
587,24061965850095,Ненад,Бранковић,женски,36,Сремска Митровица,18.7.1988.,Гаврила Принципа 18,065/9815947,ненад_бранковић84@outlook.com,222738,24.06.19658-50095,,,88939,активан,
588,24122005817621,Милош,Драгић,женски,59,Бајина Башта,12.6.1988.,Вука Караџића 47,062/2316022,милош.драгић87@ptt.rs,192343,24.12.20058-17621,,,46849,активан,Редован корисник услуга
589,27061969815539,Бранислав,Јовановић,женски,42,Ивањица,6.4.1985.,Вука Караџића 99,061/7223777,бранислав_јовановић6@gmail.com,143467,27.06.19698-15539,,,93542,активан,
590,18031994742304,Иван,Бранковић,мушки,21,Пожаревац,27.5.1995.,Гаврила Принципа 138,066/2900985,иван_бранковић24@ptt.rs,68491,18.03.19947-42304,,,68956,неактиван,Редован корисник услуга
591,10111976801836,Владимир,Петровић,женски,23,Ниш,11.4.1987.,Неманињина 99,061/6221782,владимир-петровић88@eunet.rs,100603,10.11.19768-01836,003386346,,48816,активан,
592,24071983843438,Ана,Лазић,женски,68,Лозница,23.9.2005.,Вука Караџића 169,069/9123501,ана_лазић@ptt.rs,177764,24.07.19838-43438,,,54111,активан,Редован корисник услуга
593,22061968881587,Драган,Илић,мушки,55,Чачак,8.10.1978.,Бранка Радичевића 50,063/5506014,драган_илић@outlook.com,149565,22.06.19688-81587,,,18823,активан,
594,21101979792634,Борислав,Милошевић,мушки,29,Нови Сад,21.4.1996.,Стевана Сремца 180,069/4821329,борислав_милошевић@yahoo.com,53875,21.10.19797-92634,,,14179,активан,
595,08031952890271,Ђорђе,Ђорђевић,женски,68,Бор,7.12.1973.,Бранка Радичевића 17,069/5160390,ђорђе.ђорђевић@ptt.rs,40090,08.03.19528-90271,,,65456,активан,
596,03092000797357,Ана,Вуковић,мушки,35,Лесковац,22.9.1971.,Кнеза Михаила 20,065/5993353,ана_вуковић86@gmail.com,75163,03.09.20007-97357,,,80550,активан,Редован корисник услуга
597,06121994898371,Младен,Петровић,мушки,35,Бор,24.2.1994.,Николе Тесле 78,061/2972564,младен_петровић25@eunet.rs,73100,06.12.19948-98371,1809264110,,86003,активан,
598,26092001721188,Драган,Јовановић,женски,37,Суботица,24.8.1980.,Војводе Мишића 189,065/7184428,драган.јовановић@outlook.com,71058,26.09.20017-21188,,,53285,неактиван,
599,21041977821236,Ненад,Радосављевић,мушки,42,Крагујевац,8.3.1995.,Гаврила Принципа 167,064/6847222,ненад-радосављевић@yahoo.com,126907,21.04.19778-21236,,,56568,активан,
600,15091986719268,Милош,Бошковић,женски,43,Косјерић,12.2.1979.,Цара Лазара 173,060/6630745,милош-бошковић14@eunet.rs,43434,15.09.19867-19268,,,25007,активан,
601,13062000843316,Биљана,Петровић,женски,57,Чачак,27.5.1982.,Булевар ослобођења 29,062/7197786,биљана-петровић@yahoo.com,202935,13.06.20008-43316,,,48175,активан,Редован корисник услуга
602,23061972897714,Мирослав,Николић,мушки,45,Лучани,18.11.1980.,Вука Караџића 6,064/2278826,мирослав_николић75@eunet.rs,45142,23.06.19728-97714,,Агенција за привредне регистре,24938,активан,
603,28041966832480,Тијана,Матић,мушки,26,Пожаревац,8.4.2003.,Јована Цвијића 187,062/4460836,тијана.матић@eunet.rs,164393,28.04.19668-32480,,,59635,активан,Редован корисник услуга
604,19102004865091,Миланка,Драгић,женски,30,Нови Пазар,7.4.2009.,Карађорђева 98,063/5469341,миланка-драгић@eunet.rs,71779,19.10.20048-65091,999195661,Министарство просвете,98696,активан,
605,16041990756741,Борислав,Костић,женски,60,Бор,8.5.2000.,Краља Александра 152,064/2821485,борислав_костић30@ptt.rs,166516,16.04.19907-56741,,,34561,неактиван,Редован корисник услуга
606,17111984835163,Младен,Матић,женски,33,Прокупље,15.3.2009.,Принца Евгенија 14,066/5495831,младен_матић62@eunet.rs,151196,17.11.19848-35163,312555070,,36412,активан,
607,22051992786102,Владимир,Стаменковић,женски,24,Шабац,19.3.1973.,Николе Тесле 15,060/4836659,владимир-стаменковић@eunet.rs,134706,22.05.19927-86102,,,20834,активан,Редован корисник услуга
608,16041993773796,Тијана,Васић,женски,38,Пожаревац,17.2.1994.,Гаврила Принципа 121,065/1225029,тијана_васић@yahoo.com,229587,16.04.19937-73796,842285612,,65947,активан,
609,15101972768986,Јелена,Јовановић,мушки,62,Панчево,27.6.2001.,Његошева 173,065/0357809,јелена-јовановић84@gmail.com,200884,15.10.19727-68986,435459953,Министарство здравља,50698,активан,Редован корисник услуга
610,16071974811921,Небојша,Савић,женски,33,Суботица,9.4.1995.,Цара Лазара 192,069/8616401,небојша.савић@outlook.com,126478,16.07.19748-11921,,,51704,активан,
611,01011953753821,Владимир,Бранковић,мушки,47,Прокупље,1.4.1993.,Булевар ослобођења 154,069/0486439,владимир.бранковић@ptt.rs,45438,01.01.19537-53821,548256280,Министарство просвете,95330,активан,
612,24041995856724,Маја,Миловановић,мушки,37,Крушевац,2.2.2006.,Булевар ослобођења 36,063/8116881,маја.миловановић@outlook.com,34959,24.04.19958-56724,,,98403,неактиван,
613,24111974703101,Тијана,Илић,мушки,53,Зајечар,19.4.1982.,Цара Душана 3,060/0412340,тијана.илић@eunet.rs,84877,24.11.19747-03101,,Агенција за привредне регистре,89399,активан,
614,14011965839888,Александар,Михајловић,мушки,69,Шабац,12.11.2009.,Михајла Пупина 173,062/2440048,александар-михајловић@yahoo.com,204197,14.01.19658-39888,,,64861,активан,Редован корисник услуга
615,18122005789159,Милош,Матић,мушки,48,Нови Сад,7.4.1990.,Реск reimска 93,062/0011763,милош-матић13@yahoo.com,58762,18.12.20057-89159,,,44995,активан,
616,25082001711926,Тијана,Гавриловић,мушки,47,Нови Сад,1.6.1976.,Цара Лазара 98,062/2339768,тијана_гавриловић17@gmail.com,32003,25.08.20017-11926,,,21782,активан,Редован корисник услуга
617,07111965780540,Дејан,Лазић,мушки,57,Нови Сад,26.8.2007.,Душанова 193,064/1160830,дејан.лазић@ptt.rs,50575,07.11.19657-80540,,,62400,неактиван,
618,04021972863571,Тијана,Јовановић,женски,23,Краљево,20.7.1992.,Вука Караџића 173,062/2800618,тијана_јовановић95@gmail.com,179644,04.02.19728-63571,,,58053,активан,
619,28111966867824,Даница,Павловић,мушки,65,Чачак,15.3.1973.,Јована Цвијића 163,064/8277665,даница-павловић@yahoo.com,213176,28.11.19668-67824,,,79672,активан,Редован корисник услуга
620,16041972741642,Јасмина,Николић,мушки,33,Сремска Митровица,3.8.1990.,Душанова 122,065/3327953,јасмина_николић23@eunet.rs,75375,16.04.19727-41642,,,71831,неактиван,
621,09111951714708,Драган,Стојановић,мушки,55,Прокупље,5.10.1990.,Јована Цвијића 190,064/5485895,драган-стојановић@yahoo.com,108427,09.11.19517-14708,066054860,,40098,активан,
622,04101988705694,Милош,Бранковић,мушки,36,Бајина Башта,14.4.2003.,Јована Цвијића 149,066/7372673,милош.бранковић81@ptt.rs,84221,04.10.19887-05694,,,91528,активан,Редован корисник услуга
623,13061952797051,Младен,Марковић,женски,48,Косјерић,24.10.1979.,Бранка Радичевића 185,060/2158760,младен.марковић@eunet.rs,47497,13.06.19527-97051,505441137,,30401,активан,Редован корисник услуга
624,19121951893649,Ђорђе,Стаменковић,мушки,60,Пожега,19.9.1991.,Вука Караџића 101,063/1661410,ђорђе_стаменковић3@outlook.com,175364,19.12.19518-93649,,,59468,активан,
625,04031969712403,Мирољуб,Петровић,мушки,29,Пожега,24.10.1988.,Стевана Сремца 79,064/3525843,мирољуб-петровић@eunet.rs,91371,04.03.19697-12403,305880436,Министарство здравља,62601,неактиван,
626,04081956864440,Бранислав,Стевановић,женски,24,Крушевац,27.9.1988.,Таковска 138,061/5476658,бранислав-стевановић80@eunet.rs,174517,04.08.19568-64440,370488373,,80946,активан,
627,12041977703301,Даница,Ракић,мушки,47,Крагујевац,9.9.1992.,Стевана Сремца 96,064/1418159,даница.ракић11@ptt.rs,125486,12.04.19777-03301,,Пореска управа,57814,активан,
628,25051954813140,Миланка,Радосављевић,женски,32,Панчево,5.8.1993.,Милана Топлице 13,063/6640450,миланка-радосављевић16@gmail.com,129959,25.05.19548-13140,442578524,Министарство финансија,21512,неактиван,Редован корисник услуга
629,22091962790905,Ана,Лазић,мушки,22,Ниш,3.3.1980.,Кружни пут 189,066/5857621,ана_лазић@gmail.com,211861,22.09.19627-90905,640136206,Влада Републике Србије,25496,активан,
630,16081955745683,Ивана,Радосављевић,женски,28,Аранђеловац,17.8.1982.,Таковска 160,063/1564334,ивана.радосављевић@yahoo.com,171946,16.08.19557-45683,183896655,,35912,активан,Редован корисник услуга
631,28031986891029,Срђан,Јовановић,мушки,20,Сомбор,2.6.1983.,Војводе Мишића 82,069/6315446,срђан-јовановић@yahoo.com,145788,28.03.19868-91029,,,41144,неактиван,
632,24061992734829,Борислав,Васић,мушки,65,Косјерић,27.1.1982.,Краља Александра 128,062/1957268,борислав_васић48@ptt.rs,105857,24.06.19927-34829,,,88166,неактиван,Редован корисник услуга
633,25051984829181,Милена,Томић,мушки,68,Крушевац,23.9.1982.,Стевана Сремца 48,062/0149053,милена.томић46@eunet.rs,132607,25.05.19848-29181,,,49660,активан,Редован корисник услуга
634,05021981733561,Владимир,Милошевић,женски,40,Крушевац,1.8.2009.,Бранка Радичевића 136,063/3356656,владимир_милошевић95@outlook.com,40684,05.02.19817-33561,,,25007,неактиван,Редован корисник услуга
635,21071972849508,Тамара,Николић,женски,43,Лучани,16.7.1999.,Кружни пут 156,069/5932038,тамара_николић@yahoo.com,202100,21.07.19728-49508,,,49923,активан,
636,23041980883230,Владимир,Стаменковић,женски,50,Зрењанин,28.12.2000.,Његошева 78,064/1412931,владимир-стаменковић@yahoo.com,178208,23.04.19808-83230,170981445,,59550,активан,Редован корисник услуга
637,02051995710141,Младен,Милошевић,мушки,33,Бор,21.2.1990.,Цара Лазара 106,064/8660511,младен_милошевић@gmail.com,157017,02.05.19957-10141,,,69621,активан,
638,12021973794483,Иван,Милошевић,мушки,29,Бајина Башта,16.8.1970.,Карађорђева 112,069/0174508,иван-милошевић39@ptt.rs,129108,12.02.19737-94483,906498494,Народна банка Србије,65380,активан,
639,05101959823754,Бранислав,Тодоровић,женски,26,Вршац,10.4.2002.,Принца Евгенија 192,060/2976741,бранислав-тодоровић@gmail.com,107712,05.10.19598-23754,,,38940,активан,
640,20031983837291,Гордана,Бошковић,мушки,56,Сомбор,26.9.2008.,Душанова 138,064/6576534,гордана-бошковић@yahoo.com,174753,20.03.19838-37291,107152938,,60646,активан,Редован корисник услуга
641,01061983720441,Борислав,Антонијевић,мушки,63,Лесковац,27.11.2002.,Таковска 21,064/1907821,борислав.антонијевић38@outlook.com,163453,01.06.19837-20441,,Министарство унутрашњих послова,81609,активан,
642,02051954725920,Ивана,Стаменковић,женски,38,Горњи Милановац,20.8.1979.,Краља Александра 145,065/5541107,ивана.стаменковић81@ptt.rs,81246,02.05.19547-25920,,,70243,неактиван,
643,11011973742446,Гордана,Васић,мушки,36,Ниш,10.1.1985.,Неманињина 73,061/2246228,гордана_васић@eunet.rs,128474,11.01.19737-42446,917243214,,72577,активан,Редован корисник услуга
644,02041968875550,Ђорђе,Илић,женски,40,Пожега,24.8.1975.,Гаврила Принципа 31,066/2311435,ђорђе.илић@outlook.com,194762,02.04.19688-75550,,,92925,активан,Редован корисник услуга
645,08061998702833,Мирослав,Ракић,женски,48,Косјерић,19.9.2006.,Вука Караџића 167,062/3494992,мирослав-ракић11@ptt.rs,214222,08.06.19987-02833,,,90574,неактиван,
646,04012000857655,Милена,Миловановић,мушки,61,Ваљево,27.9.2002.,Булевар револуције 76,062/3122777,милена-миловановић@eunet.rs,54341,04.01.20008-57655,634273881,,36097,неактиван,Редован корисник услуга
647,10081988843269,Ненад,Лазић,мушки,47,Бајина Башта,16.4.1974.,Булевар ослобођења 32,061/3611382,ненад.лазић@yahoo.com,175555,10.08.19888-43269,,,48962,активан,
648,27121986863431,Александар,Михајловић,мушки,26,Чачак,13.1.1980.,Николе Тесле 179,062/0963705,александар.михајловић@gmail.com,48453,27.12.19868-63431,,,62143,неактиван,
649,11111992780485,Мирољуб,Јовановић,мушки,64,Врање,1.11.2001.,Светог Саве 52,062/5020896,мирољуб-јовановић88@ptt.rs,213791,11.11.19927-80485,,,79872,активан,
650,17101966811706,Марко,Филиповић,женски,61,Прокупље,24.5.1981.,Јована Цвијића 155,069/5861520,марко_филиповић@ptt.rs,80373,17.10.19668-11706,,,61863,неактиван,
651,06081989740476,Дејан,Стаменковић,женски,68,Горњи Милановац,17.3.1992.,Булевар револуције 35,069/5784767,дејан_стаменковић@outlook.com,210561,06.08.19897-40476,161019440,,68035,неактиван,
652,08011977788295,Зоран,Бошковић,женски,45,Ниш,11.7.1983.,Неманињина 175,066/3896708,зоран.бошковић@outlook.com,39317,08.01.19777-88295,,Народна скупштина Републике Србије,66727,активан,
653,16121969775770,Марко,Томић,женски,52,Лучани,2.2.1988.,Његошева 24,065/9929690,марко_томић82@eunet.rs,65647,16.12.19697-75770,853900756,,75525,активан,
654,01091986736541,Маја,Миловановић,мушки,26,Лесковац,24.1.1982.,Душанова 55,064/6407926,маја_миловановић45@yahoo.com,92382,01.09.19867-36541,,,92499,активан,
655,02101956765575,Милена,Илић,мушки,66,Сремска Митровица,4.9.1999.,Вука Караџића 28,060/7309683,милена_илић@eunet.rs,78584,02.10.19567-65575,,Републички завод за статистику,65037,активан,
656,23091991749831,Петар,Стојановић,женски,31,Врање,6.2.1990.,Вука Караџића 147,065/4407552,петар-стојановић76@yahoo.com,43810,23.09.19917-49831,,,88895,активан,Редован корисник услуга
657,25052001886402,Јелена,Ракић,женски,46,Краљево,23.3.1979.,Булевар револуције 115,060/5037736,јелена-ракић42@yahoo.com,220041,25.05.20018-86402,918684231,Влада Републике Србије,62627,активан,Редован корисник услуга
658,18041987883613,Ивана,Бранковић,женски,62,Пирот,20.7.1972.,Душанова 109,060/1593609,ивана-бранковић76@ptt.rs,93756,18.04.19878-83613,,,67418,активан,Редован корисник услуга
659,05101953717027,Снежана,Антонијевић,мушки,26,Лучани,27.11.1983.,Вука Караџића 19,069/3745524,снежана.антонијевић29@yahoo.com,184681,05.10.19537-17027,,,94462,активан,
660,15121970898129,Јелена,Васиљевић,женски,26,Лозница,7.11.1992.,Михајла Пупина 24,065/0001076,јелена_васиљевић@ptt.rs,82903,15.12.19708-98129,,,31122,активан,
661,03122002811781,Младен,Лазић,женски,41,Аранђеловац,28.1.2003.,Неманињина 124,063/1099069,младен.лазић75@gmail.com,143752,03.12.20028-11781,,Министарство финансија,95555,активан,
662,13051989716089,Дејан,Николић,мушки,28,Бор,25.4.1992.,Цара Лазара 159,065/6551658,дејан_николић@gmail.com,180690,13.05.19897-16089,934568151,,91707,активан,Редован корисник услуга
663,27031958844327,Милена,Петровић,мушки,20,Пожаревац,16.2.1983.,Цара Лазара 70,060/1955784,милена-петровић@ptt.rs,227660,27.03.19588-44327,274737474,,97444,активан,
664,10011978702597,Ненад,Гавриловић,мушки,49,Аранђеловац,8.1.1974.,Цара Душана 16,069/5077010,ненад.гавриловић17@yahoo.com,43592,10.01.19787-02597,,,34746,неактиван,
665,07101995795202,Жељко,Гавриловић,женски,41,Зајечар,21.6.1993.,Гаврила Принципа 107,069/4317875,жељко-гавриловић@eunet.rs,115389,07.10.19957-95202,181313549,,21282,активан,
666,28041967878345,Бранислав,Јовановић,мушки,53,Београд,18.12.1998.,Николе Тесле 1,061/2117208,бранислав.јовановић@outlook.com,122497,28.04.19678-78345,,,52430,активан,
667,03111981863653,Срђан,Милошевић,мушки,66,Горњи Милановац,27.6.1992.,Реск reimска 198,065/3241247,срђан_милошевић@eunet.rs,39701,03.11.19818-63653,814575174,Министарство финансија,39960,активан,
668,22091997801640,Биљана,Гавриловић,женски,63,Пожега,1.1.2006.,Принца Евгенија 38,064/3033986,биљана.гавриловић69@ptt.rs,210837,22.09.19978-01640,,,31580,активан,
669,17012005806822,Мирослав,Вуковић,мушки,41,Крушевац,1.10.1983.,Краља Александра 178,061/9984011,мирослав.вуковић16@yahoo.com,51162,17.01.20058-06822,,,72505,активан,
670,05091962827571,Миланка,Михајловић,женски,46,Пирот,8.12.2003.,Цара Душана 65,062/8544835,миланка_михајловић7@outlook.com,196620,05.09.19628-27571,946458869,,22080,активан,Редован корисник услуга
671,06091976837671,Иван,Васић,мушки,55,Аранђеловац,14.5.1971.,Цара Лазара 51,064/2376605,иван_васић41@yahoo.com,79390,06.09.19768-37671,,,27461,активан,
672,04011989723147,Биљана,Илић,мушки,59,Горњи Милановац,2.8.2009.,Душанова 167,069/1911432,биљана.илић@eunet.rs,42628,04.01.19897-23147,,,89183,неактиван,
673,23081979730676,Даница,Марковић,мушки,30,Панчево,10.9.1973.,Принца Евгенија 35,061/7961362,даница-марковић@ptt.rs,195850,23.08.19797-30676,426112076,,11590,активан,
674,13041964865700,Марија,Митић,мушки,22,Краљево,6.3.1976.,Карађорђева 101,065/8655071,марија.митић62@eunet.rs,174961,13.04.19648-65700,170455143,Пореска управа,80706,активан,Редован корисник услуга
675,01091964786527,Ана,Павловић,мушки,57,Сомбор,28.1.1981.,Светог Саве 104,069/9137684,ана_павловић5@ptt.rs,162167,01.09.19647-86527,,,44318,неактиван,
